"DTIME","BEVALUE"
"2019-01-11 12:53:27",254
"2019-01-11 12:54:27",254,3
"2019-01-11 12:55:27",254,1
"2019-01-11 12:56:27",253,7
"2019-01-11 12:57:27",254,1
"2019-01-11 12:58:27",252
"2019-01-11 12:59:27",253,3
"2019-01-11 13:00:27",252,3
"2019-01-11 13:01:27",251,5
"2019-01-11 13:02:27",252,6
"2019-01-11 13:03:27",253,5
"2019-01-11 13:04:27",252
"2019-01-11 13:05:27",252,1
"2019-01-11 13:06:27",252,1
"2019-01-11 13:07:27",252
"2019-01-11 13:08:27",252
"2019-01-11 13:09:27",252
"2019-01-11 13:10:27",251,9
"2019-01-11 13:11:27",251,8
"2019-01-11 13:12:27",251,8
"2019-01-11 13:13:27",251,7
"2019-01-11 13:14:27",251,6
"2019-01-11 13:15:27",251,6
"2019-01-11 13:16:27",251,5
"2019-01-11 13:17:27",251,5
"2019-01-11 13:18:27",251,5
"2019-01-11 13:19:27",251,4
"2019-01-11 13:20:27",251,4
"2019-01-11 13:21:27",251,3
"2019-01-11 13:22:27",251,2
"2019-01-11 13:23:27",251,1
"2019-01-11 13:24:27",251,1
"2019-01-11 13:25:27",251
"2019-01-11 13:26:27",251
"2019-01-11 13:27:27",250,9
"2019-01-11 13:28:27",250,9
"2019-01-11 13:29:27",250,9
"2019-01-11 13:30:27",250,9
"2019-01-11 13:31:27",250,8
"2019-01-11 13:32:27",250,8
"2019-01-11 13:33:27",250,8
"2019-01-11 13:34:27",250,6
"2019-01-11 13:35:27",250,8
"2019-01-11 13:36:27",250,7
"2019-01-11 13:37:27",250
"2019-01-11 13:38:27",249,4
"2019-01-11 13:39:27",249,3
"2019-01-11 13:40:26",248,7
"2019-01-11 13:41:26",249,9
"2019-01-11 13:42:26",249,7
"2019-01-11 13:43:26",249,3
"2019-01-11 13:44:26",249,7
"2019-01-11 13:45:26",249,6
"2019-01-11 13:46:26",249,5
"2019-01-11 13:47:26",249,5
"2019-01-11 13:48:26",249,4
"2019-01-11 13:49:26",249,3
"2019-01-11 13:50:26",249,3
"2019-01-11 13:51:26",248,6
"2019-01-11 13:52:26",248,5
"2019-01-11 13:53:26",247,1
"2019-01-11 13:54:26",248,1
"2019-01-11 13:55:26",247,4
"2019-01-11 13:56:26",248,6
"2019-01-11 13:57:26",248
"2019-01-11 13:58:26",248,2
"2019-01-11 13:59:26",246,8
"2019-01-11 14:00:26",247
"2019-01-11 14:01:26",247
"2019-01-11 14:02:26",246,9
"2019-01-11 14:03:26",246,8
"2019-01-11 14:04:26",246,8
"2019-01-11 14:05:26",246,7
"2019-01-11 14:06:26",246,6
"2019-01-11 14:07:26",246,6
"2019-01-11 14:08:26",246,6
"2019-01-11 14:09:26",246,5
"2019-01-11 14:10:26",246,4
"2019-01-11 14:11:26",246,3
"2019-01-11 14:12:26",245,9
"2019-01-17 07:06:18",240,7
"2019-01-17 07:12:02",240,7
"2019-01-17 07:13:02",240,5
"2019-01-17 07:15:02",0
"2019-01-17 07:21:32",239,5
"2019-01-17 07:26:42",239,5
"2019-01-17 07:27:48",239,5
"2019-01-17 07:29:48",239,4
"2019-01-17 07:38:11",239,3
"2019-01-17 07:39:11",239,3
"2019-01-17 07:40:11",239,3
"2019-01-17 07:41:24",239,2
"2019-01-17 07:42:24",239,2
"2019-01-17 07:43:24",239,1
"2019-01-17 07:44:24",239,1
"2019-01-17 07:45:24",239,1
"2019-01-17 08:00:44",0
"2019-01-17 08:01:46",239,3
"2019-01-17 08:03:44",239,2
"2019-01-17 08:04:44",239,1
"2019-01-17 08:05:44",238,8
"2019-01-17 08:06:44",238,9
"2019-01-17 08:07:44",238,9
"2019-01-17 08:08:44",238,9
"2019-01-17 08:09:44",238,9
"2019-01-17 08:10:44",238,9
"2019-01-17 08:11:44",239
"2019-01-17 08:12:44",239
"2019-01-17 08:13:44",239
"2019-01-17 08:14:44",239,1
"2019-01-17 08:15:44",239,1
"2019-01-17 08:16:44",239,2
"2019-01-17 08:17:44",239,2
"2019-01-17 08:18:44",239,3
"2019-01-17 08:19:44",239,3
"2019-01-17 08:20:44",239,3
"2019-01-17 08:21:44",239,4
"2019-01-17 08:22:44",239,4
"2019-01-17 08:23:44",239,4
"2019-01-17 08:24:44",239,4
"2019-01-17 08:25:44",239,4
"2019-01-17 08:26:44",239,5
"2019-01-17 08:27:44",239,5
"2019-01-17 08:28:44",239,5
"2019-01-17 08:29:44",239,5
"2019-01-17 08:30:44",239,5
"2019-01-17 08:31:44",239,5
"2019-01-17 08:32:44",239,5
"2019-01-17 08:33:44",239,5
"2019-01-17 08:34:44",239,5
"2019-01-17 08:35:44",239,6
"2019-01-17 08:36:44",239,6
"2019-01-17 08:37:44",239,6
"2019-01-17 08:38:44",239,6
"2019-01-17 08:39:44",239,6
"2019-01-17 08:40:44",239,6
"2019-01-17 08:41:44",239,6
"2019-01-17 08:42:44",239,6
"2019-01-17 08:43:44",239,6
"2019-01-17 08:44:44",239,6
"2019-01-17 08:45:44",239,5
"2019-01-17 08:46:44",239,5
"2019-01-17 08:47:44",239,5
"2019-01-17 08:48:44",239,5
"2019-01-17 08:49:44",239,5
"2019-01-17 08:50:44",239,5
"2019-01-17 08:51:44",239,5
"2019-01-17 08:52:44",239,5
"2019-01-17 08:53:44",239,5
"2019-01-17 08:54:44",239,5
"2019-01-17 08:55:44",239,4
"2019-01-17 08:56:44",239,4
"2019-01-17 08:57:44",239,4
"2019-01-17 08:58:44",239,3
"2019-01-17 08:59:44",239,3
"2019-01-17 09:00:44",239,3
"2019-01-17 09:01:44",239,3
"2019-01-17 09:02:44",239,2
"2019-01-17 09:03:44",239,2
"2019-01-17 09:04:44",239,2
"2019-01-17 09:05:44",239,1
"2019-01-17 09:06:44",239,1
"2019-01-17 09:07:44",239,1
"2019-01-17 09:08:44",239,1
"2019-01-17 09:09:44",239,1
"2019-01-17 09:10:44",239,1
"2019-01-17 09:11:44",239
"2019-01-17 09:12:44",239
"2019-01-17 09:13:44",239
"2019-01-17 09:14:44",239
"2019-01-17 09:15:44",238,9
"2019-01-17 09:16:44",238,9
"2019-01-17 09:17:44",238,9
"2019-01-17 09:18:44",238,9
"2019-01-17 09:19:44",238,9
"2019-01-17 09:20:44",238,9
"2019-01-17 09:21:44",238,9
"2019-01-17 09:22:44",238,9
"2019-01-17 09:23:44",238,8
"2019-01-17 09:24:44",238,8
"2019-01-17 09:25:44",238,8
"2019-01-17 09:26:44",238,7
"2019-01-17 09:27:44",238,7
"2019-01-17 09:28:44",238,7
"2019-01-17 09:29:44",238,6
"2019-01-17 09:30:44",238,6
"2019-01-17 09:31:44",238,6
"2019-01-17 09:32:44",238,6
"2019-01-17 09:33:44",238,5
"2019-01-17 09:34:44",238,5
"2019-01-17 09:35:44",238,5
"2019-01-17 09:36:44",238,4
"2019-01-17 09:37:43",238,4
"2019-01-17 09:38:43",238,4
"2019-01-17 09:39:43",238,4
"2019-01-17 09:40:43",238,4
"2019-01-17 09:41:43",238,4
"2019-01-17 09:42:43",238,3
"2019-01-17 09:43:43",238,3
"2019-01-17 09:44:43",238,3
"2019-01-17 09:45:43",238,3
"2019-01-17 09:46:43",238,2
"2019-01-17 09:47:43",238,2
"2019-01-17 09:48:43",238,2
"2019-01-17 09:49:43",238,1
"2019-01-17 09:50:43",238,1
"2019-01-17 09:51:43",238,1
"2019-01-17 09:52:43",238,1
"2019-01-17 09:53:43",238
"2019-01-17 09:54:43",238
"2019-01-17 09:55:43",238
"2019-01-17 09:56:43",237,9
"2019-01-17 09:57:43",237,9
"2019-01-17 09:58:43",237,9
"2019-01-17 09:59:43",237,8
"2019-01-17 10:00:43",237,8
"2019-01-17 10:01:43",237,8
"2019-01-17 10:02:43",237,8
"2019-01-17 10:03:43",237,8
"2019-01-17 10:04:43",237,8
"2019-01-17 10:05:43",237,7
"2019-01-17 10:06:43",237,5
"2019-01-17 10:07:43",237,3
"2019-01-17 10:08:43",237,3
"2019-01-17 10:09:43",237,8
"2019-01-17 10:10:43",237,6
"2019-01-17 10:11:43",237,5
"2019-01-17 10:12:43",237,2
"2019-01-17 10:13:43",236,9
"2019-01-17 10:14:43",237
"2019-01-17 10:15:43",236,1
"2019-01-17 10:16:43",235,9
"2019-01-17 10:17:43",236,2
"2019-01-17 10:18:43",235,5
"2019-01-17 10:19:43",236,1
"2019-01-17 10:20:43",234,7
"2019-01-17 10:21:43",235,2
"2019-01-17 10:22:43",235,5
"2019-01-17 10:23:43",235,1
"2019-01-17 10:24:43",234,6
"2019-01-17 10:25:43",234,5
"2019-01-17 10:26:43",235
"2019-01-17 10:27:43",235,7
"2019-01-17 10:28:43",235,1
"2019-01-17 10:29:43",235
"2019-01-17 10:30:43",234,9
"2019-01-17 10:31:43",234,7
"2019-01-17 10:32:43",234,4
"2019-01-17 10:33:43",234,3
"2019-01-17 10:34:43",234,3
"2019-01-17 10:35:43",234,2
"2019-01-17 10:36:43",234,1
"2019-01-17 10:37:43",232,9
"2019-01-17 10:38:43",233,8
"2019-01-17 10:39:43",232,9
"2019-01-17 10:40:43",233
"2019-01-17 10:41:43",233,3
"2019-01-17 10:42:43",232,4
"2019-01-17 10:43:43",232,2
"2019-01-17 10:44:43",231,9
"2019-01-17 10:45:43",231,8
"2019-01-17 10:46:43",232,1
"2019-01-17 10:47:47",232,1
"2019-01-17 10:48:47",232,1
"2019-01-17 12:12:47",232
"2019-01-17 12:13:47",232
"2019-01-17 12:14:47",232
"2019-01-17 12:15:47",231,8
"2019-01-17 12:16:47",232
"2019-01-17 13:17:58",0
"2019-01-21 06:36:23",228,6
"2019-01-21 06:37:24",228,6
"2019-01-21 06:38:24",228,5
"2019-01-21 06:39:24",228,5
"2019-01-21 06:40:24",228,5
"2019-01-21 06:41:24",228
"2019-01-21 06:42:24",228
"2019-01-21 06:43:24",228
"2019-01-21 06:44:24",228
"2019-01-21 06:45:24",228
"2019-01-21 06:46:24",228
"2019-01-21 06:47:24",229,1
"2019-01-23 06:39:40",228
"2019-01-23 06:40:41",228
"2019-01-23 06:41:41",228
"2019-01-23 06:42:41",227,9
"2019-01-23 06:43:41",227,9
"2019-01-23 06:44:41",227,8
"2019-01-23 06:45:41",227,8
"2019-01-23 06:46:41",227,7
"2019-01-23 06:47:41",227,7
"2019-01-23 06:48:41",227,4
"2019-01-23 06:49:41",227,5
"2019-01-23 06:50:41",227,6
"2019-01-23 06:51:41",227,5
"2019-01-25 08:43:33",227,8
"2019-01-25 08:44:34",227,7
"2019-01-25 08:45:34",227,6
"2019-01-25 08:46:34",227,6
"2019-01-25 08:50:50",227,5
"2019-01-31 12:01:29",228
"2019-01-31 12:02:30",227,8
"2019-01-31 12:03:30",227,7
"2019-01-31 12:04:30",227,7
"2019-02-05 14:34:29",226,8
"2019-02-05 14:35:30",226,7
"2019-02-05 14:36:30",226,7
"2019-02-05 14:37:30",226,7
"2019-02-05 14:38:30",226,6
"2019-02-05 14:39:30",226,6
"2019-02-05 14:40:30",226,4
"2019-02-05 14:41:30",226,5
"2019-02-05 14:48:40",226,6
"2019-02-05 14:58:20",226,6
"2019-02-05 15:03:26",226,5
"2019-02-05 15:04:26",226,6
"2019-02-05 15:05:26",226,5
"2019-02-05 15:06:26",226,5
"2019-02-05 15:07:26",226,5
"2019-02-05 15:08:26",226,5
"2019-02-05 15:09:26",0
"2019-02-05 15:10:26",226,5
"2019-02-05 15:11:26",226,5
"2019-02-05 15:46:45",226,5
"2019-02-05 15:47:45",226,5
"2019-02-05 15:48:45",225,9
"2019-02-05 15:49:45",226
"2019-02-05 15:50:45",226
"2019-02-05 15:51:45",226
"2019-02-05 15:52:45",226,1
"2019-02-05 15:53:45",226,1
"2019-02-05 15:54:45",226,2
"2019-02-05 15:55:45",226,4
"2019-02-06 04:19:59",226,1
"2019-02-06 04:21:00",226,1
"2019-02-06 04:22:00",226
"2019-02-06 04:23:00",225,5
"2019-02-06 04:24:00",225,6
"2019-02-06 04:25:00",225,9
"2019-02-06 04:26:00",225,8
"2019-02-06 04:27:00",226,3
"2019-02-06 04:28:00",225,5
"2019-02-06 04:29:00",225,3
"2019-02-06 04:30:00",225,3
"2019-02-06 04:31:00",225,6
"2019-02-06 04:32:00",226,1
"2019-02-06 04:33:00",225,9
"2019-02-06 04:34:00",225,8
"2019-02-06 04:35:00",226
"2019-02-06 04:36:00",225,3
"2019-02-06 04:37:00",224,9
"2019-02-06 04:38:00",224,8
"2019-02-06 04:39:00",224,1
"2019-02-06 04:40:00",225,2
"2019-02-06 04:41:00",224,9
"2019-02-06 04:42:00",223,8
"2019-02-06 04:43:00",223,2
"2019-02-06 04:44:00",222,7
"2019-02-06 04:45:00",222
"2019-02-06 04:46:00",221,3
"2019-02-06 04:47:00",220,8
"2019-02-06 04:48:00",220,5
"2019-02-06 04:49:00",220,5
"2019-02-06 04:50:00",220
"2019-02-06 04:51:00",219,1
"2019-02-06 04:52:00",218,5
"2019-02-06 04:53:00",218,5
"2019-02-06 04:54:00",217,7
"2019-02-06 04:55:00",217,6
"2019-02-06 04:56:00",216,9
"2019-02-06 04:57:00",216,1
"2019-02-06 04:58:00",215,1
"2019-02-06 04:59:00",215
"2019-02-06 05:00:00",215,7
"2019-02-06 05:01:00",214,2
"2019-02-06 05:02:00",214,7
"2019-02-06 05:03:00",214,1
"2019-02-06 05:04:00",213,3
"2019-02-06 05:05:00",212,4
"2019-02-06 05:06:00",212
"2019-02-06 05:07:00",211,6
"2019-02-06 05:08:00",211,6
"2019-02-06 05:09:00",212
"2019-02-06 05:10:00",210,5
"2019-02-06 05:11:00",209,5
"2019-02-06 05:12:00",207,9
"2019-02-06 05:13:00",208,4
"2019-02-06 05:14:00",209,2
"2019-02-06 05:15:00",207,1
"2019-02-06 05:16:00",207,4
"2019-02-06 05:17:00",207,6
"2019-02-06 05:18:00",205,9
"2019-02-06 05:19:00",205,6
"2019-02-06 05:20:00",204,2
"2019-02-06 05:21:00",205,1
"2019-02-06 05:22:00",202,3
"2019-02-06 05:23:00",203,9
"2019-02-06 05:24:00",204,9
"2019-02-06 05:25:00",201,5
"2019-02-06 05:26:00",201,1
"2019-02-06 05:27:00",201,9
"2019-02-06 05:28:00",201,4
"2019-02-06 05:29:00",200,1
"2019-02-06 05:30:00",200,3
"2019-02-06 05:31:00",199,7
"2019-02-06 05:32:00",199,2
"2019-02-06 05:33:00",198,1
"2019-02-06 05:34:00",198,5
"2019-02-06 05:35:00",197,6
"2019-02-06 05:36:00",196,8
"2019-02-06 05:37:00",197,6
"2019-02-06 05:38:00",196,8
"2019-02-06 05:39:00",195,9
"2019-02-06 05:40:00",194,8
"2019-02-06 05:41:00",194,9
"2019-02-06 05:42:00",193,9
"2019-02-06 05:43:00",192,7
"2019-02-06 05:44:00",192,4
"2019-02-06 05:45:00",191,1
"2019-02-06 05:46:00",191,3
"2019-02-06 05:47:00",190,3
"2019-02-06 05:48:00",189,3
"2019-02-06 05:49:00",190,1
"2019-02-06 05:50:00",189,9
"2019-02-06 05:51:00",187,9
"2019-02-06 05:52:00",189,9
"2019-02-06 05:53:00",188,6
"2019-02-06 05:54:00",187,4
"2019-02-06 05:55:00",188,7
"2019-02-06 05:56:00",188,1
"2019-02-06 05:57:00",187,5
"2019-02-06 05:58:00",187,2
"2019-02-06 05:59:00",186,3
"2019-02-06 06:00:00",186,6
"2019-02-06 06:01:00",186,3
"2019-02-06 06:02:00",186,5
"2019-02-06 06:03:00",186,5
"2019-02-06 06:04:00",186,4
"2019-02-06 06:05:00",186,3
"2019-02-06 06:06:00",186,3
"2019-02-06 06:07:00",186,2
"2019-02-06 06:08:00",186,2
"2019-02-06 06:09:00",186,1
"2019-02-06 06:10:00",186,1
"2019-02-06 06:11:00",186,1
"2019-02-06 06:12:00",186
"2019-02-06 06:13:00",186
"2019-02-06 06:14:00",185,9
"2019-02-06 06:15:00",185,9
"2019-02-06 06:16:00",185,8
"2019-02-06 06:17:00",185,6
"2019-02-06 06:18:00",185,5
"2019-02-06 06:19:00",185,4
"2019-02-06 06:20:00",185,3
"2019-02-06 06:21:00",184,4
"2019-02-06 06:22:00",184,3
"2019-02-06 06:23:00",185,3
"2019-02-06 06:24:00",184,9
"2019-02-06 06:25:00",184,6
"2019-02-06 06:26:00",184
"2019-02-06 06:27:00",183,4
"2019-02-06 06:28:00",183,6
"2019-02-06 06:29:00",183,8
"2019-02-06 06:30:00",180,3
"2019-02-06 06:31:00",182,4
"2019-02-06 06:32:00",182,4
"2019-02-06 06:33:00",182,5
"2019-02-06 06:34:00",182,3
"2019-02-06 06:35:00",182,5
"2019-02-06 06:36:00",182,3
"2019-02-06 06:37:00",182,3
"2019-02-06 06:38:00",182,3
"2019-02-06 06:39:00",182,3
"2019-02-06 06:40:00",180,6
"2019-02-06 06:41:00",181,1
"2019-02-06 06:42:00",181,6
"2019-02-06 06:43:00",182
"2019-02-06 06:44:00",177,6
"2019-02-06 06:45:00",178,6
"2019-02-06 06:46:00",180,1
"2019-02-06 06:47:00",179,6
"2019-02-06 06:48:00",179
"2019-02-06 06:49:00",177,5
"2019-02-06 06:50:00",178,4
"2019-02-06 06:51:00",178
"2019-02-06 06:52:00",177
"2019-02-06 06:53:00",177,3
"2019-02-06 06:54:00",173,5
"2019-02-06 06:55:00",175,9
"2019-02-06 06:56:00",173,8
"2019-02-06 06:57:00",172,5
"2019-02-06 06:58:00",173,5
"2019-02-06 06:59:00",172,3
"2019-02-06 07:00:00",174,2
"2019-02-06 07:01:00",172
"2019-02-06 07:02:00",173,5
"2019-02-06 07:03:00",169,2
"2019-02-06 07:04:00",172,1
"2019-02-06 07:05:00",171,6
"2019-02-06 07:06:00",171,9
"2019-02-06 07:07:00",169,6
"2019-02-06 07:08:00",170,4
"2019-02-06 07:09:00",169,7
"2019-02-06 07:10:00",169,8
"2019-02-06 07:11:00",168,3
"2019-02-06 07:12:00",167,6
"2019-02-06 07:13:00",168,5
"2019-02-06 07:14:00",167,1
"2019-02-06 07:15:00",165,2
"2019-02-06 07:16:00",163,2
"2019-02-06 07:17:00",165
"2019-02-06 07:18:00",165,6
"2019-02-06 07:19:00",163,8
"2019-02-06 07:20:00",163,8
"2019-02-06 07:21:00",161,9
"2019-02-06 07:22:00",163,3
"2019-02-06 07:23:00",163,6
"2019-02-06 07:24:00",164,1
"2019-02-06 07:25:00",163,1
"2019-02-06 07:26:10",162,8
"2019-02-06 07:27:10",163,1
"2019-02-06 07:28:10",163,2
"2019-02-06 07:29:10",163,2
"2019-02-06 07:30:10",163,1
"2019-02-06 07:31:10",163,1
"2019-02-06 07:32:10",163
"2019-02-06 07:33:10",162,9
"2019-02-06 07:34:10",162,9
"2019-02-06 07:35:10",162,8
"2019-02-06 07:36:10",162,7
"2019-02-06 07:37:10",162,7
"2019-02-06 07:38:10",162,6
"2019-02-06 07:39:10",162,6
"2019-02-06 07:40:10",162,6
"2019-02-06 07:41:10",162,5
"2019-02-06 07:42:10",162,4
"2019-02-06 07:43:10",162,3
"2019-02-06 07:44:10",162,2
"2019-02-06 07:45:10",162,1
"2019-02-06 07:46:10",162,1
"2019-02-06 07:47:10",162,1
"2019-02-06 07:48:10",161,9
"2019-02-06 07:49:10",161,9
"2019-02-06 07:50:10",161,8
"2019-02-06 07:51:10",161,7
"2019-02-06 07:52:10",161,6
"2019-02-06 07:53:10",161,5
"2019-02-06 07:54:10",161,5
"2019-02-06 07:55:10",161,4
"2019-02-06 07:56:10",161,3
"2019-02-06 07:57:10",161,2
"2019-02-06 07:58:10",161,1
"2019-02-06 07:59:10",161
"2019-02-06 08:00:10",161
"2019-02-06 08:01:10",161
"2019-02-06 08:02:10",160,9
"2019-02-06 08:03:10",160,8
"2019-02-06 08:04:10",160,7
"2019-02-06 08:05:10",160,6
"2019-02-06 08:06:10",160,5
"2019-02-06 08:07:10",160,5
"2019-02-06 08:08:10",160,5
"2019-02-06 08:09:10",160,4
"2019-02-06 08:10:10",160,3
"2019-02-06 08:11:10",160,2
"2019-02-06 08:12:10",160,1
"2019-02-06 08:13:10",160,1
"2019-02-06 08:14:10",160
"2019-02-06 08:15:10",159,9
"2019-02-06 08:16:10",159,9
"2019-02-06 08:17:10",159,8
"2019-02-06 08:18:10",159,8
"2019-02-06 08:19:10",159,7
"2019-02-06 08:20:10",159,6
"2019-02-06 08:21:10",159,5
"2019-02-06 08:22:10",159,4
"2019-02-06 08:23:10",159,4
"2019-02-06 08:24:10",159,4
"2019-02-06 08:25:10",159,3
"2019-02-06 08:26:10",159,2
"2019-02-06 08:27:10",159,1
"2019-02-06 08:28:10",159
"2019-02-06 08:29:10",159
"2019-02-06 08:30:10",158,9
"2019-02-06 08:31:10",158,8
"2019-02-06 08:32:10",158,8
"2019-02-06 08:33:10",158,7
"2019-02-06 08:34:10",158,7
"2019-02-06 08:35:10",158,6
"2019-02-06 08:36:10",158,5
"2019-02-06 08:37:10",158,4
"2019-02-06 08:38:10",158,3
"2019-02-06 08:39:10",158,3
"2019-02-06 08:40:10",158,3
"2019-02-06 08:41:10",158,2
"2019-02-06 08:42:10",158,1
"2019-02-06 08:43:10",158
"2019-02-06 08:44:10",157,9
"2019-02-06 08:45:10",157,9
"2019-02-06 08:46:10",157,8
"2019-02-06 08:47:10",157,7
"2019-02-06 08:48:10",157,7
"2019-02-06 08:49:10",157,6
"2019-02-06 08:50:10",157,5
"2019-02-06 08:51:10",157,4
"2019-02-06 08:52:10",157,3
"2019-02-06 08:53:10",157,3
"2019-02-06 08:54:10",157,2
"2019-02-06 08:55:10",157,2
"2019-02-06 08:56:10",157,1
"2019-02-06 08:57:10",157
"2019-02-06 08:58:10",157
"2019-02-06 08:59:10",156,9
"2019-02-06 09:00:10",156,9
"2019-02-06 09:01:10",156,9
"2019-02-06 09:02:10",156,8
"2019-02-06 09:03:10",156,8
"2019-02-06 09:04:10",156,8
"2019-02-06 09:05:10",156,7
"2019-02-06 09:06:10",156,7
"2019-02-06 09:07:10",156,7
"2019-02-06 09:08:10",156,7
"2019-02-06 09:09:10",156,7
"2019-02-06 09:10:10",156,7
"2019-02-06 09:11:10",156,6
"2019-02-06 09:12:10",156,6
"2019-02-06 09:13:10",156,6
"2019-02-06 09:14:10",156,5
"2019-02-06 09:15:10",156,4
"2019-02-06 09:16:10",156,3
"2019-02-06 09:17:10",156,2
"2019-02-06 09:18:10",156,2
"2019-02-06 09:19:10",156,1
"2019-02-06 09:20:10",156,1
"2019-02-06 09:21:10",156,1
"2019-02-06 09:22:10",156,1
"2019-02-06 09:23:10",156,1
"2019-02-06 09:24:10",156,1
"2019-02-06 09:25:10",156
"2019-02-06 09:26:10",155,9
"2019-02-06 09:27:10",155,8
"2019-02-06 09:28:10",155,8
"2019-02-06 09:29:10",155,7
"2019-02-06 09:30:10",155,6
"2019-02-06 09:31:10",155,6
"2019-02-06 09:32:10",153,9
"2019-02-06 09:33:10",155,2
"2019-02-06 09:34:10",155,3
"2019-02-06 09:35:10",155,3
"2019-02-06 09:36:10",155,3
"2019-02-06 09:37:10",155,2
"2019-02-06 09:38:10",155,2
"2019-02-06 09:39:10",155,1
"2019-02-06 09:40:10",155,1
"2019-02-06 09:41:10",155
"2019-02-06 09:42:10",155
"2019-02-06 09:43:10",154,9
"2019-02-06 09:44:10",154,8
"2019-02-06 09:45:10",154,7
"2019-02-06 09:46:10",154,6
"2019-02-06 09:47:10",154,5
"2019-02-06 09:48:10",154,5
"2019-02-06 09:49:10",154,5
"2019-02-06 09:50:10",153,4
"2019-02-06 09:51:10",153,6
"2019-02-06 09:52:10",153,6
"2019-02-06 09:53:10",153,6
"2019-02-06 09:54:10",153,5
"2019-02-06 09:55:10",153,5
"2019-02-06 09:56:10",153,4
"2019-02-06 09:57:10",153,4
"2019-02-06 09:58:10",153,4
"2019-02-06 09:59:10",153,4
"2019-02-06 10:00:10",153,4
"2019-02-06 10:01:10",153,9
"2019-02-06 10:02:10",152,8
"2019-02-06 10:03:10",152,8
"2019-02-06 10:04:10",152,8
"2019-02-06 10:05:10",152,8
"2019-02-06 10:06:10",152,7
"2019-02-06 10:07:10",152,7
"2019-02-06 10:08:10",152,7
"2019-02-06 10:09:10",152,6
"2019-02-06 10:10:10",152,6
"2019-02-06 10:11:10",152,6
"2019-02-06 10:12:10",152,6
"2019-02-06 10:13:10",152,4
"2019-02-06 10:14:10",152,7
"2019-02-06 10:15:10",152,3
"2019-02-06 10:16:10",152,7
"2019-02-06 10:17:10",152,7
"2019-02-06 10:18:10",152,7
"2019-02-06 10:19:10",152,7
"2019-02-06 10:20:10",152,7
"2019-02-06 10:21:10",152,8
"2019-02-06 10:22:10",152,8
"2019-02-06 10:23:10",152,8
"2019-02-06 10:24:10",152,8
"2019-02-06 10:25:10",152,8
"2019-02-06 10:26:10",152,8
"2019-02-06 10:27:10",152,8
"2019-02-06 10:28:10",152,8
"2019-02-06 10:29:10",152,8
"2019-02-06 10:30:10",152,8
"2019-02-06 10:31:10",152,7
"2019-02-06 10:32:10",152,8
"2019-02-06 10:33:10",152,7
"2019-02-06 10:34:10",152,7
"2019-02-06 10:35:10",152,7
"2019-02-06 10:36:10",152,7
"2019-02-06 10:37:10",152,7
"2019-02-06 10:38:10",152,6
"2019-02-06 10:39:10",152,6
"2019-02-06 10:40:10",152,5
"2019-02-06 10:41:10",152,5
"2019-02-06 10:42:10",152,4
"2019-02-06 10:43:10",152,4
"2019-02-06 10:44:10",152,3
"2019-02-06 10:45:10",152,3
"2019-02-06 10:46:10",152,2
"2019-02-06 10:47:10",152,2
"2019-02-06 10:48:10",152
"2019-02-06 10:49:10",152
"2019-02-06 10:50:10",151,9
"2019-02-06 10:51:10",151,7
"2019-02-06 10:52:10",151,7
"2019-02-06 10:53:10",151,6
"2019-02-06 10:54:10",151,5
"2019-02-06 10:55:10",151,4
"2019-02-06 10:56:10",151,3
"2019-02-06 10:57:10",151,2
"2019-02-06 10:58:10",151,2
"2019-02-06 10:59:10",151,2
"2019-02-06 11:00:10",151,1
"2019-02-06 11:01:10",151,1
"2019-02-06 11:02:10",151
"2019-02-06 11:03:10",150,9
"2019-02-06 11:04:10",150,8
"2019-02-06 11:05:10",150,8
"2019-02-06 11:06:10",150,7
"2019-02-06 11:07:10",150,7
"2019-02-06 11:08:10",150,6
"2019-02-06 11:09:10",150,5
"2019-02-06 11:10:10",150,4
"2019-02-06 11:11:10",150,3
"2019-02-06 11:12:10",150,2
"2019-02-06 11:13:10",150,2
"2019-02-06 11:14:10",150,1
"2019-02-06 11:15:10",150,1
"2019-02-06 11:16:10",149,9
"2019-02-06 11:17:10",149,8
"2019-02-06 11:18:10",149,8
"2019-02-06 11:19:10",149,7
"2019-02-06 11:20:10",149,6
"2019-02-06 11:21:10",149,6
"2019-02-06 11:22:10",149,6
"2019-02-06 11:23:10",149,5
"2019-02-06 11:24:10",149,5
"2019-02-06 11:25:10",149,5
"2019-02-06 11:26:10",149
"2019-02-06 11:27:10",149,7
"2019-02-06 11:28:10",149,8
"2019-02-06 11:29:10",149
"2019-02-06 11:30:10",148,7
"2019-02-06 11:31:10",149
"2019-02-06 11:32:10",149
"2019-02-06 11:33:10",148,9
"2019-02-06 11:34:10",148,8
"2019-02-06 11:35:10",148,7
"2019-02-06 11:36:10",148,7
"2019-02-06 11:37:10",148,7
"2019-02-06 11:38:10",148,6
"2019-02-06 11:39:10",148,5
"2019-02-06 11:40:10",148,4
"2019-02-06 11:41:10",148,3
"2019-02-06 11:42:10",148,2
"2019-02-06 11:43:10",148
"2019-02-06 11:44:10",147,9
"2019-02-06 11:45:10",147,9
"2019-02-06 11:46:10",147,8
"2019-02-06 11:47:10",147,7
