"DTIME";"SPEED";"HEIGHT"
"2020-01-09 16:46:38";74;10.3
"2020-01-09 16:46:45";76;9.1
"2020-01-09 16:46:53";74;9.5
"2020-01-09 16:47:13";68;14.9
"2020-01-09 16:47:20";72;18.7
"2020-01-09 16:47:27";75;20.7
"2020-01-09 16:47:33";81;20.6
"2020-01-09 16:47:39";85;21.7
"2020-01-09 16:47:50";84;23.8
"2020-01-09 16:48:26";90;17.9
"2020-01-09 16:48:32";91;18.2
"2020-01-09 16:48:33";91;18.3
"2020-01-09 16:48:37";91;19.1
"2020-01-09 16:48:41";92;19.1
"2020-01-09 16:48:45";91;18.9
"2020-01-09 16:48:49";89;18.7
"2020-01-09 16:48:54";89;16.9
"2020-01-09 16:48:59";86;15.1
"2020-01-09 16:49:04";84;15.9
"2020-01-09 16:49:09";81;17.4
"2020-01-09 16:49:15";78;19
"2020-01-09 16:49:20";79;21.8
"2020-01-09 16:49:25";81;22.4
"2020-01-09 16:49:30";81;21.8
"2020-01-09 16:49:33";80;20.7
"2020-01-09 16:49:39";82;17.4
"2020-01-09 16:49:44";85;15.5
"2020-01-09 16:49:50";82;13.9
"2020-01-09 16:49:55";83;13.4
"2020-01-09 16:50:00";79;13.4
"2020-01-09 16:50:10";86;13.9
"2020-01-09 16:50:33";91;16.3
"2020-01-09 16:50:41";92;18.3
"2020-01-09 16:50:46";90;18.8
"2020-01-09 16:50:51";89;18.7
"2020-01-09 16:50:56";89;17.5
"2020-01-09 16:51:01";90;18
"2020-01-09 16:51:07";91;18.8
"2020-01-09 16:51:13";90;19.7
"2020-01-09 16:51:23";91;19.1
"2020-01-09 16:51:33";91;16.5
"2020-01-09 16:51:43";93;13.6
"2020-01-09 16:51:48";91;15.5
"2020-01-09 16:51:55";89;18.7
"2020-01-09 16:52:01";91;19.3
"2020-01-09 16:52:08";91;17.8
"2020-01-09 16:52:14";89;16.2
"2020-01-09 16:52:19";89;14.8
"2020-01-09 16:52:24";90;13.3
"2020-01-09 16:52:33";90;12.8
"2020-01-09 16:52:38";90;13.4
"2020-01-09 16:52:43";90;12.5
"2020-01-09 16:52:48";90;11.7
"2020-01-09 16:52:53";90;10.3
"2020-01-09 16:52:59";89;9.4
"2020-01-09 16:53:04";89;9.3
"2020-01-09 16:53:10";88;9.7
"2020-01-09 16:53:16";89;8.3
"2020-01-09 16:53:25";89;6.6
"2020-01-09 16:53:33";87;6.2
"2020-01-09 16:53:50";88;4.3
"2020-01-09 16:54:06";88;3.1
"2020-01-09 16:54:15";88;3.3
"2020-01-09 16:54:20";89;3.7
"2020-01-09 16:54:27";89;3.8
"2020-01-09 16:54:33";88;4.1
"2020-01-09 16:54:46";88;8
"2020-01-09 16:54:53";87;10.8
"2020-01-09 16:55:00";88;12.3
"2020-01-09 16:55:08";85;11.8
"2020-01-09 16:55:15";84;12.4
"2020-01-09 16:55:22";85;12.1
"2020-01-09 16:55:29";92;10.6
"2020-01-09 16:55:33";94;10.2
"2020-01-09 16:55:38";91;10.6
"2020-01-09 16:55:47";91;10.6
"2020-01-09 16:56:28";88;10.4
"2020-01-09 16:56:31";90;11
"2020-01-09 16:56:33";91;11
"2020-01-09 16:56:37";91;11.6
"2020-01-09 16:56:41";90;12
"2020-01-09 16:56:45";91;12.6
"2020-01-09 16:56:49";91;12.4
"2020-01-09 16:56:52";92;12
"2020-01-09 16:56:56";85;12.2
"2020-01-09 16:57:00";87;13.4
"2020-01-09 16:57:04";90;14.3
"2020-01-09 16:57:08";88;14.4
"2020-01-09 16:57:12";86;15
"2020-01-09 16:57:17";83;16.4
"2020-01-09 16:57:21";88;15.8
"2020-01-09 16:57:27";87;14.3
"2020-01-09 16:57:33";85;14.3
"2020-01-09 16:57:48";88;12.6
"2020-01-09 16:57:53";97;13.2
"2020-01-09 16:58:10";102;15.9
"2020-01-09 16:58:13";99;17.4
"2020-01-09 16:58:16";99;19.4
"2020-01-09 16:58:19";94;21
"2020-01-09 16:58:23";89;23.4
"2020-01-09 16:58:26";87;25.6
"2020-01-09 16:58:31";88;29.9
"2020-01-09 16:58:33";89;31.1
"2020-01-09 16:59:12";92;28.2
"2020-01-09 16:59:15";94;26.1
"2020-01-09 16:59:18";95;24.1
"2020-01-09 16:59:21";94;23.1
"2020-01-09 16:59:25";94;21.7
"2020-01-09 16:59:33";94;21.2
"2020-01-09 16:59:44";97;25
"2020-01-09 16:59:54";97;29
"2020-01-09 16:59:58";97;30.6
"2020-01-09 17:00:02";96;32.1
"2020-01-09 17:00:04";96;32.7
"2020-01-09 17:00:08";97;32.2
"2020-01-09 17:00:10";97;31.8
"2020-01-09 17:00:14";98;30.2
"2020-01-09 17:00:16";98;29
"2020-01-09 17:00:22";99;25.6
"2020-01-09 17:00:28";99;23.7
"2020-01-09 17:00:33";98;23.7
"2020-01-09 17:00:40";96;24.2
"2020-01-09 17:00:45";96;24.3
"2020-01-09 17:00:51";96;23.9
"2020-01-09 17:00:56";96;24.7
"2020-01-09 17:01:33";97;31.6
"2020-01-09 17:01:42";97;27.5
"2020-01-09 17:01:45";97;25.8
"2020-01-09 17:01:49";96;22.7
"2020-01-09 17:01:52";96;20.6
"2020-01-09 17:01:55";97;19.3
"2020-01-09 17:01:58";95;18.8
"2020-01-09 17:02:03";92;18.4
"2020-01-09 17:02:33";85;15.8
"2020-01-09 17:02:59";85;16.6
"2020-01-09 17:03:08";84;19.8
"2020-01-09 17:03:14";82;24.9
"2020-01-09 17:03:21";82;30
"2020-01-09 17:03:29";85;33.7
"2020-01-09 17:03:33";86;35.6
"2020-01-09 17:04:14";92;27.5
"2020-01-09 17:04:25";97;25.1
"2020-01-09 17:04:30";95;23.4
"2020-01-09 17:04:33";96;21.8
"2020-01-09 17:04:37";97;20.1
"2020-01-09 17:04:43";97;17.6
"2020-01-09 17:04:47";98;17
"2020-01-09 17:04:52";97;17.1
"2020-01-09 17:04:56";95;17.6
"2020-01-09 17:05:00";89;18.6
"2020-01-09 17:05:04";88;19.4
"2020-01-09 17:05:09";89;20.5
"2020-01-09 17:05:12";90;21
"2020-01-09 17:05:16";90;21.3
"2020-01-09 17:05:20";90;21.6
"2020-01-09 17:05:25";89;21.3
"2020-01-09 17:05:31";87;21.3
"2020-01-09 17:05:33";86;21
"2020-01-09 17:05:37";82;22.3
"2020-01-09 17:05:41";81;24.6
"2020-01-09 17:05:45";81;26.8
"2020-01-09 17:05:49";82;27.8
"2020-01-09 17:05:53";84;27.8
"2020-01-09 17:05:58";83;28.5
"2020-01-09 17:06:03";84;30.2
"2020-01-09 17:06:07";84;30.5
"2020-01-09 17:06:12";85;29.2
"2020-01-09 17:06:17";86;27.2
"2020-01-09 17:06:21";86;25.8
"2020-01-09 17:06:25";86;24.6
"2020-01-09 17:06:29";85;22.8
"2020-01-09 17:06:33";85;20.6
"2020-01-09 17:06:41";87;17.4
"2020-01-09 17:07:25";84;15.3
"2020-01-09 17:07:33";87;16.2
"2020-01-09 17:07:55";89;13.1
"2020-01-09 17:08:00";88;12
"2020-01-09 17:08:05";86;10.7
"2020-01-09 17:08:11";87;10.5
"2020-01-09 17:08:15";92;9.5
"2020-01-09 17:08:20";98;9.2
"2020-01-09 17:08:27";88;9.3
"2020-01-09 17:08:31";88;8.5
"2020-01-09 17:08:33";86;8.1
"2020-01-09 17:08:37";85;8.3
"2020-01-09 17:08:40";83;8.4
"2020-01-09 17:08:44";82;9.4
"2020-01-09 17:08:46";82;10.9
"2020-01-09 17:08:48";81;12.7
"2020-01-09 17:08:50";83;14.2
"2020-01-09 17:08:52";87;15.6
"2020-01-09 17:08:56";91;18.7
"2020-01-09 17:09:16";73;24.5
"2020-01-09 17:09:22";69;23.1
"2020-01-09 17:09:29";67;22.1
"2020-01-09 17:09:33";68;22.4
"2020-01-09 17:09:40";66;23
"2020-01-09 17:09:48";72;23
"2020-01-09 17:09:55";72;22.6
"2020-01-09 17:10:02";86;23.8
"2020-01-09 17:10:11";82;23.7
"2020-01-09 17:10:25";68;24
"2020-01-09 17:10:33";29;23.9
"2020-01-09 17:10:49";43;19.9
"2020-01-09 17:10:54";43;18
"2020-01-09 17:10:57";40;16.7
"2020-01-09 17:10:59";45;15.5
"2020-01-09 17:11:01";52;14.3
"2020-01-09 17:11:04";59;12.8
"2020-01-09 17:11:14";67;13.6
"2020-01-09 17:11:23";62;18.4
"2020-01-09 17:11:33";51;19.8
"2020-01-09 17:12:03";25;18.4
"2020-01-09 17:12:12";16;20.2
"2020-01-09 17:12:24";40;18.4
"2020-01-09 17:12:33";60;14
"2020-01-09 17:12:39";64;10.8
"2020-01-09 17:12:42";67;9
"2020-01-09 17:12:50";70;6.5
"2020-01-09 17:13:16";46;6.3
"2020-01-09 17:13:22";38;7.7
"2020-01-09 17:13:33";0;6
"2020-01-09 17:14:05";17;7.9
"2020-01-09 17:14:17";29;12.9
"2020-01-09 17:14:19";28;12.3
"2020-01-09 17:14:21";31;11.8
"2020-01-09 17:14:33";64;11
"2020-01-09 17:14:39";65;13.9
"2020-01-09 17:14:43";68;15.8
"2020-01-09 17:14:46";67;16.5
"2020-01-09 17:14:49";66;16.8
"2020-01-09 17:14:52";66;17.9
"2020-01-09 17:14:56";67;15.9
"2020-01-09 17:15:00";69;11.6
"2020-01-09 17:15:33";63;4.8
"2020-01-09 17:16:33";0;2.4
"2020-01-09 17:16:44";4;2.9
"2020-01-09 17:17:33";0;2.6
"2020-01-09 17:17:49";17;2.5
"2020-01-09 17:17:51";24;1.2
"2020-01-09 17:17:54";33;-1.2
"2020-01-09 17:18:33";0;-1.2
"2020-01-09 17:19:33";0;1.6
"2020-01-09 17:19:40";14;1.7
"2020-01-09 17:19:44";20;-1.6
"2020-01-09 17:19:46";28;-3.5
"2020-01-09 17:19:49";35;-4.2
"2020-01-09 17:20:04";11;-2.2
"2020-01-09 17:20:07";22;0.1
"2020-01-09 17:20:12";22;3.4
"2020-01-09 17:20:16";7;3.8
"2020-01-09 17:20:33";4;3.5
"2020-01-09 17:21:33";7;3.1
"2020-01-09 17:22:33";7;3.1
"2020-01-09 17:23:07";7;3.1
"2020-01-09 17:23:33";0;3.9
"2020-01-09 17:24:33";0;3.9
"2020-01-09 17:25:33";0;3.9
"2020-01-09 17:26:33";0;3.9
"2020-01-09 17:27:33";0;3.9
"2020-01-09 17:28:33";0;3.9
"2020-01-09 17:29:33";0;3.9
"2020-01-09 17:30:33";0;3.9
"2020-01-09 17:31:33";0;3.9
"2020-01-09 17:32:33";0;3.9
"2020-01-09 17:33:33";0;3.9
"2020-01-09 17:34:33";0;3.9
"2020-01-09 17:35:33";0;3.9
"2020-01-09 17:36:33";0;3.9
"2020-01-09 17:37:33";0;3.9
"2020-01-09 17:38:33";0;3.9
"2020-01-09 17:39:33";0;3.9
"2020-01-09 17:40:33";0;3.9
"2020-01-09 17:41:33";0;3.9
"2020-01-09 17:42:33";0;3.9
"2020-01-09 17:43:33";0;3.9
"2020-01-09 17:44:33";0;3.9
"2020-01-09 17:45:33";0;3.9
"2020-01-09 17:46:33";0;3.9
"2020-01-09 17:47:33";0;3.9
"2020-01-09 17:48:33";0;3.9
"2020-01-09 17:49:33";0;3.9
"2020-01-09 17:50:33";0;3.9
"2020-01-09 17:51:33";0;3.9
"2020-01-09 17:52:33";0;3.9
"2020-01-09 17:53:33";0;3.9
"2020-01-09 17:54:33";0;3.9
"2020-01-09 17:55:33";0;3.9
"2020-01-09 17:56:33";0;3.9
"2020-01-09 17:57:33";0;3.9
"2020-01-09 17:58:33";0;3.9
"2020-01-09 17:59:33";0;3.9
"2020-01-09 18:00:33";0;3.9
"2020-01-09 18:01:33";0;3.9
"2020-01-09 18:02:33";0;3.9
"2020-01-09 18:03:33";0;3.9
"2020-01-09 18:04:33";0;3.9
"2020-01-09 18:05:33";0;3.9
"2020-01-09 18:06:33";0;3.9
"2020-01-09 18:07:33";0;3.9
"2020-01-09 18:08:33";0;3.9
"2020-01-09 18:09:33";0;3.9
"2020-01-09 18:10:33";0;3.9
"2020-01-09 18:11:33";0;3.9
"2020-01-09 18:12:33";0;3.9
"2020-01-09 18:13:33";0;3.9
"2020-01-09 18:14:33";0;3.9
"2020-01-09 18:15:33";0;3.9
"2020-01-09 18:16:33";0;3.9
"2020-01-09 18:17:33";0;3.9
"2020-01-09 18:18:33";0;3.9
"2020-01-09 18:19:33";0;3.9
"2020-01-09 18:20:33";0;3.9
"2020-01-09 18:21:33";0;3.9
"2020-01-09 18:22:33";0;3.9
"2020-01-09 18:23:33";0;3.9
"2020-01-09 18:24:33";0;3.9
"2020-01-09 18:25:33";0;3.9
"2020-01-09 18:26:33";0;3.9
"2020-01-09 18:27:33";0;3.9
"2020-01-09 18:28:33";0;3.9
"2020-01-09 18:29:33";0;3.9
"2020-01-09 18:30:33";0;3.9
"2020-01-09 18:31:33";0;3.9
"2020-01-09 18:32:33";0;3.9
"2020-01-09 18:33:33";0;3.9
"2020-01-09 18:34:33";0;3.9
"2020-01-09 18:35:33";0;3.9
"2020-01-09 18:36:33";0;3.9
"2020-01-13 09:52:40";0;3.9
"2020-01-13 10:02:57";0;3.9
"2020-01-13 10:03:57";0;3.9
"2020-01-13 10:04:57";0;3.9
"2020-01-13 10:05:57";0;3.9
"2020-01-13 10:06:57";0;3.9
"2020-01-13 10:07:57";0;3.9
"2020-01-13 10:08:33";50;13.1
"2020-01-13 10:08:47";56;10.1
"2020-01-13 10:08:53";53;8.5
"2020-01-13 10:09:17";54;9.3
"2020-01-13 10:09:23";62;10.2
"2020-01-13 10:09:28";63;11.4
"2020-01-13 10:09:32";67;9.8
"2020-01-13 10:09:35";70;8.6
"2020-01-13 10:09:39";72;6.3
"2020-01-13 10:09:43";70;3.7
"2020-01-13 10:09:48";69;-0.4
"2020-01-13 10:09:54";62;-1
"2020-01-13 10:10:17";20;-1.6
"2020-01-13 10:11:09";15;-0.9
"2020-01-13 10:11:14";15;-1.1
"2020-01-13 10:11:17";13;-0.3
"2020-01-13 10:11:20";27;-0.2
"2020-01-13 10:11:34";28;2.5
"2020-01-13 10:11:42";16;2.7
"2020-01-13 10:11:46";28;3.9
"2020-01-13 10:11:50";46;5.8
"2020-01-13 10:12:17";29;9.4
"2020-01-13 10:12:53";37;11.7
"2020-01-13 10:12:54";36;11.3
"2020-01-13 10:12:59";17;9.9
"2020-01-13 10:13:01";27;10.1
"2020-01-13 10:13:07";44;10.5
"2020-01-13 10:13:17";49;11.1
"2020-01-13 10:13:23";26;11.7
"2020-01-13 10:13:24";26;11.9
"2020-01-13 10:13:27";23;12.3
"2020-01-13 10:13:45";17;12.1
"2020-01-13 10:13:52";42;12.7
"2020-01-13 10:14:15";54;10.1
"2020-01-13 10:14:17";55;10.1
"2020-01-13 10:14:23";51;9.2
"2020-01-13 10:14:42";49;9.2
"2020-01-13 10:15:17";42;10.9
"2020-01-13 10:15:25";23;8.7
"2020-01-13 10:15:26";25;8.3
"2020-01-13 10:15:27";26;8
"2020-01-13 10:15:38";20;5.9
"2020-01-13 10:15:39";22;6.2
"2020-01-13 10:15:41";25;6
"2020-01-13 10:15:49";38;4.9
"2020-01-13 10:16:17";24;6.4
"2020-01-13 10:16:45";49;4.8
"2020-01-13 10:16:49";53;3.9
"2020-01-13 10:16:51";53;3.7
"2020-01-13 10:17:02";41;4.4
"2020-01-13 10:17:17";55;7.8
"2020-01-13 10:17:48";13;10.3
"2020-01-13 10:17:53";24;10
"2020-01-13 10:18:00";15;11.1
"2020-01-13 10:18:09";10;10.9
"2020-01-13 10:18:17";0;10.7
"2020-01-13 10:19:17";0;11.7
"2020-01-13 10:20:14";1;11.8
"2020-01-13 10:20:39";0;-13.5
"2020-01-13 10:20:55";8;15.4
"2020-01-13 10:21:02";9;16.2
"2020-01-13 10:21:10";15;24.8
"2020-01-13 10:21:13";17;25.9
"2020-01-13 10:21:17";17;26.6
"2020-01-13 10:23:59";13;26.8
"2020-01-13 10:24:01";15;25.2
"2020-01-13 10:24:05";26;22.5
"2020-01-13 10:24:28";57;23.6
"2020-01-13 10:24:55";57;24.3
"2020-01-13 10:24:56";57;23.8
"2020-01-13 10:25:01";54;21.1
"2020-01-13 10:25:06";54;18.9
"2020-01-13 10:25:16";32;14.8
"2020-01-13 10:25:18";30;14.1
"2020-01-13 10:25:20";29;14.4
"2020-01-13 10:25:22";33;14.9
"2020-01-13 10:25:25";39;15.2
"2020-01-13 10:25:56";60;14
"2020-01-13 10:26:13";62;21.8
"2020-01-13 10:26:27";68;25.2
"2020-01-13 10:26:46";63;25
"2020-01-13 10:26:53";52;21.4
"2020-01-13 10:26:56";46;19.5
"2020-01-13 10:26:58";45;18.1
"2020-01-13 10:27:00";45;17.4
"2020-01-13 10:27:02";45;17.1
"2020-01-13 10:27:04";47;17.1
"2020-01-13 10:27:06";47;17.4
"2020-01-13 10:27:08";47;17.2
"2020-01-13 10:27:10";47;16.7
"2020-01-13 10:27:12";46;16.2
"2020-01-13 10:27:14";49;15.9
"2020-01-13 10:27:16";53;15.3
"2020-01-13 10:27:19";58;14.8
"2020-01-13 10:27:25";66;13.3
"2020-01-13 10:27:30";69;12.8
"2020-01-13 10:27:34";72;12.5
"2020-01-13 10:27:38";70;11.8
"2020-01-13 10:27:49";76;10.1
"2020-01-13 10:27:56";77;10.1
"2020-01-13 10:28:03";76;10.9
"2020-01-13 10:28:09";77;12.5
"2020-01-13 10:28:15";77;13.2
"2020-01-13 10:28:56";79;13.3
"2020-01-13 10:29:42";81;16.8
"2020-01-13 10:29:47";80;18.9
"2020-01-13 10:29:52";74;22.3
"2020-01-13 10:29:56";71;24.8
"2020-01-13 10:30:01";67;26.5
"2020-01-13 10:30:06";71;28.2
"2020-01-13 10:30:12";78;29.7
"2020-01-13 10:30:16";79;30.2
"2020-01-13 10:30:20";77;30.2
"2020-01-13 10:30:24";78;29.4
"2020-01-13 10:30:29";80;28.2
"2020-01-13 10:30:34";81;26.3
"2020-01-13 10:30:39";84;23.6
"2020-01-13 10:30:43";84;20.8
"2020-01-13 10:30:48";80;18.4
"2020-01-13 10:30:53";78;17.2
"2020-01-13 10:30:56";76;16.5
"2020-01-13 10:31:07";75;16
"2020-01-13 10:31:11";77;16.7
"2020-01-13 10:31:16";75;16.8
"2020-01-13 10:31:22";77;16.2
"2020-01-13 10:31:27";80;16.3
"2020-01-13 10:31:32";82;16.4
"2020-01-13 10:31:37";84;16.3
"2020-01-13 10:31:41";84;15.8
"2020-01-13 10:31:46";85;15.7
"2020-01-13 10:31:56";83;18
"2020-01-13 10:32:01";84;18.6
"2020-01-13 10:32:06";84;19.9
"2020-01-13 10:32:11";83;21.3
"2020-01-13 10:32:24";83;23.1
"2020-01-13 10:32:56";83;29.6
"2020-01-13 10:33:23";85;25.7
"2020-01-13 10:33:31";84;19.9
"2020-01-13 10:33:39";83;16
"2020-01-13 10:33:47";82;14.7
"2020-01-13 10:33:56";79;15.3
"2020-01-13 10:34:41";83;17.5
"2020-01-13 10:34:46";84;17.2
"2020-01-13 10:34:50";84;17.1
"2020-01-13 10:34:54";83;18.6
"2020-01-13 10:34:56";81;19.5
"2020-01-13 10:35:00";80;21.2
"2020-01-13 10:35:04";80;23.5
"2020-01-13 10:35:16";83;29
"2020-01-13 10:35:56";83;22.6
"2020-01-13 10:36:01";83;21.4
"2020-01-13 10:36:08";83;21
"2020-01-13 10:36:14";82;20.2
"2020-01-13 10:36:22";81;18.7
"2020-01-13 10:36:30";78;18.5
"2020-01-13 10:36:38";76;19
"2020-01-13 10:36:46";73;19.9
"2020-01-13 10:36:51";75;21
"2020-01-13 10:36:55";74;21.8
"2020-01-13 10:36:56";75;22
"2020-01-13 10:37:00";75;22.8
"2020-01-13 10:37:04";76;23.3
"2020-01-13 10:37:08";76;24
"2020-01-13 10:37:12";77;23.2
"2020-01-13 10:37:17";76;22.1
"2020-01-13 10:37:50";74;23.1
"2020-01-13 10:37:54";75;25.1
"2020-01-13 10:37:56";71;25.7
"2020-01-13 10:38:00";70;27.9
"2020-01-13 10:38:04";74;30.6
"2020-01-13 10:38:12";78;33.3
"2020-01-13 10:38:25";79;35.3
"2020-01-13 10:38:52";87;29
"2020-01-13 10:38:56";85;26.8
"2020-01-13 10:39:00";86;24.3
"2020-01-13 10:39:03";86;22.2
"2020-01-13 10:39:06";86;19.9
"2020-01-13 10:39:09";86;17.5
"2020-01-13 10:39:13";86;15.4
"2020-01-13 10:39:17";86;13.1
"2020-01-13 10:39:56";81;14.8
"2020-01-13 10:40:15";85;15.2
"2020-01-13 10:40:19";86;14.6
"2020-01-13 10:40:24";88;14.2
"2020-01-13 10:40:27";88;14.3
"2020-01-13 10:40:31";87;13.8
"2020-01-13 10:40:35";86;12.8
"2020-01-13 10:40:40";85;12.3
"2020-01-13 10:40:44";84;12
"2020-01-13 10:40:49";83;11.4
"2020-01-13 10:40:54";83;11
"2020-01-13 10:40:56";84;11.1
"2020-01-13 10:41:01";84;10.9
"2020-01-13 10:41:06";84;10.4
"2020-01-13 10:41:50";83;11.9
"2020-01-13 10:41:56";84;12.9
"2020-01-13 10:42:03";86;13.2
"2020-01-13 10:42:08";86;13.8
"2020-01-13 10:42:15";84;15.7
"2020-01-13 10:42:23";83;15.9
"2020-01-13 10:42:29";83;14.5
"2020-01-13 10:42:37";86;12.6
"2020-01-13 10:42:43";85;11.8
"2020-01-13 10:42:50";84;10.3
"2020-01-13 10:42:56";81;8.7
"2020-01-13 10:43:09";87;5.7
"2020-01-13 10:43:14";92;5.6
"2020-01-13 10:43:21";85;5.4
"2020-01-13 10:43:28";81;4.5
"2020-01-13 10:43:35";81;4.5
"2020-01-13 10:43:54";81;4.1
"2020-01-13 10:43:56";81;4.3
"2020-01-13 10:44:22";82;4.2
"2020-01-13 10:44:29";79;4
"2020-01-13 10:44:34";82;3.2
"2020-01-13 10:44:40";84;3.9
"2020-01-13 10:44:45";80;4.2
"2020-01-13 10:44:51";83;5.4
"2020-01-13 10:44:56";83;5.5
"2020-01-13 10:45:02";83;6.9
"2020-01-13 10:45:09";81;7.8
"2020-01-13 10:45:15";82;8.1
"2020-01-13 10:45:29";84;11.6
"2020-01-13 10:45:35";84;15.1
"2020-01-13 10:45:42";84;16.6
"2020-01-13 10:45:49";84;17
"2020-01-13 10:45:55";85;16
"2020-01-13 10:45:56";85;15.4
"2020-01-13 10:46:01";88;12.9
"2020-01-13 10:46:08";89;11.7
"2020-01-13 10:46:42";79;13.2
"2020-01-13 10:46:49";77;13.4
"2020-01-13 10:46:56";76;14.2
"2020-01-13 10:47:01";77;15.1
"2020-01-13 10:47:08";79;16.5
"2020-01-13 10:47:14";83;15.9
"2020-01-13 10:47:20";85;13.6
"2020-01-13 10:47:29";84;12.2
"2020-01-13 10:47:56";85;12.4
"2020-01-13 10:48:01";84;13
"2020-01-13 10:48:06";85;13.2
"2020-01-13 10:48:11";85;13.7
"2020-01-13 10:48:16";84;14.8
"2020-01-13 10:48:21";84;16.2
"2020-01-13 10:48:26";85;17.9
"2020-01-13 10:48:31";85;18.9
"2020-01-13 10:48:35";85;19.5
"2020-01-13 10:48:41";86;20.2
"2020-01-13 10:48:45";85;19.3
"2020-01-13 10:48:49";87;18.1
"2020-01-13 10:48:54";86;16.7
"2020-01-13 10:48:56";85;16.2
"2020-01-13 10:49:01";79;15.1
"2020-01-13 10:49:07";82;14.5
"2020-01-13 10:49:12";82;14.4
"2020-01-13 10:49:15";81;13.9
"2020-01-13 10:49:21";83;13.6
"2020-01-13 10:49:26";85;14.1
"2020-01-13 10:49:31";85;14
"2020-01-13 10:49:38";84;14.1
"2020-01-13 10:49:56";81;25.7
"2020-01-13 10:50:27";84;26
"2020-01-13 10:50:33";83;26
"2020-01-13 10:50:39";84;27.4
"2020-01-13 10:50:45";84;26
"2020-01-13 10:50:51";84;23.2
"2020-01-13 10:50:56";85;20
"2020-01-13 10:51:12";84;15.1
"2020-01-13 10:51:19";85;16.8
"2020-01-13 10:51:24";87;17.2
"2020-01-13 10:51:28";88;16.7
"2020-01-13 10:51:32";88;16
"2020-01-13 10:51:36";86;13.7
"2020-01-13 10:51:41";86;12.1
"2020-01-13 10:51:50";86;11.6
"2020-01-13 10:51:56";85;13.8
"2020-01-13 10:52:03";86;15.3
"2020-01-13 10:52:10";87;14.7
"2020-01-13 10:52:16";88;12.4
"2020-01-13 10:52:20";88;12.2
"2020-01-13 10:52:26";87;12.1
"2020-01-13 10:52:32";84;12.7
"2020-01-13 10:52:38";83;13.7
"2020-01-13 10:52:43";81;15.9
"2020-01-13 10:52:50";83;16.9
"2020-01-13 10:52:56";83;15.7
"2020-01-13 10:53:01";83;15.3
"2020-01-13 10:53:08";84;14.9
"2020-01-13 10:53:15";84;14.8
"2020-01-13 10:53:27";83;16.2
"2020-01-13 10:53:32";83;18.3
"2020-01-13 10:53:37";82;18.6
"2020-01-13 10:53:43";83;18.9
"2020-01-13 10:53:47";84;20
"2020-01-13 10:53:52";84;21.2
"2020-01-13 10:53:56";85;20.7
"2020-01-13 10:54:01";84;19.4
"2020-01-13 10:54:06";84;19.4
"2020-01-13 10:54:11";84;19.9
"2020-01-13 10:54:16";82;19.8
"2020-01-13 10:54:20";83;19.7
"2020-01-13 10:54:25";84;20.2
"2020-01-13 10:54:29";83;19.9
"2020-01-13 10:54:34";82;20.3
"2020-01-13 10:54:42";80;19.2
"2020-01-13 10:54:47";79;18.4
"2020-01-13 10:54:52";78;17.9
"2020-01-13 10:54:56";76;18.5
"2020-01-13 10:55:01";79;18.8
"2020-01-13 10:55:05";76;17.9
"2020-01-13 10:55:11";77;18
"2020-01-13 10:55:56";76;15.7
"2020-01-13 10:56:25";73;14.7
"2020-01-13 10:56:31";73;17.8
"2020-01-13 10:56:36";72;20.4
"2020-01-13 10:56:41";71;23.3
"2020-01-13 10:56:51";70;31.4
"2020-01-13 10:56:55";67;33.7
"2020-01-13 10:56:56";68;34.1
"2020-01-13 10:57:01";70;36
"2020-01-13 10:57:06";72;37.6
"2020-01-13 10:57:12";72;36.8
"2020-01-13 10:57:18";73;35.9
"2020-01-13 10:57:23";75;35
"2020-01-13 10:57:28";75;33.8
"2020-01-13 10:57:34";75;32.3
"2020-01-13 10:57:40";80;31.5
"2020-01-13 10:57:45";57;29.3
"2020-01-13 10:57:52";71;26.4
"2020-01-13 10:57:56";77;26.2
"2020-01-13 10:58:02";74;26.6
"2020-01-13 10:58:15";74;27.3
"2020-01-13 10:58:46";81;27.9
"2020-01-13 10:58:56";81;28.7
"2020-01-13 10:59:01";81;28.5
"2020-01-13 10:59:07";82;28.2
"2020-01-13 10:59:13";81;26.5
"2020-01-13 10:59:18";81;26.3
"2020-01-13 10:59:23";82;26.8
"2020-01-13 10:59:29";82;27.2
"2020-01-13 10:59:34";81;28.5
"2020-01-13 10:59:41";82;30
"2020-01-13 10:59:46";82;30.8
"2020-01-13 10:59:51";81;31.3
"2020-01-13 10:59:56";82;31.6
"2020-01-13 11:00:00";80;31.6
"2020-01-13 11:00:09";80;32.1
"2020-01-13 11:00:15";74;31
"2020-01-13 11:00:41";81;29.3
"2020-01-13 11:00:56";82;30.6
"2020-01-13 11:01:10";80;30.3
"2020-01-13 11:01:55";74;34.1
"2020-01-13 11:01:56";74;34
"2020-01-13 11:02:01";72;33
"2020-01-13 11:02:07";66;32.2
"2020-01-13 11:02:13";68;30.5
"2020-01-13 11:02:17";68;30.4
"2020-01-13 11:02:24";64;30.9
"2020-01-13 11:02:34";71;30.2
"2020-01-13 11:02:37";71;31.4
"2020-01-13 11:02:40";71;32.7
"2020-01-13 11:02:45";70;34.3
"2020-01-13 11:02:55";65;36.9
"2020-01-13 11:02:56";66;36.8
"2020-01-13 11:02:58";67;36.9
"2020-01-13 11:03:00";66;36.8
"2020-01-13 11:03:03";68;36.2
"2020-01-13 11:03:16";56;37.4
